goods_code_8,Description_8,indent,CODE_2,CODE_4,CODE_6,CODE_8,CODE_10,CODE_14
0306121000 80,Whole,"- - - ",03,06,12,10,00,80
0306129000 80,Other,"- - - ",03,06,12,90,00,80
0306141000 80,"Crabs of the species Paralithodes camchaticus, Chionoecetes spp. or Callinectes sapidus","- - - ",03,06,14,10,00,80
1101009000 80,Meslin flour,"- ",11,01,00,90,00,80
1102201000 80,"Of a fat content not exceeding 1,5|% by weight","- - ",11,02,20,10,00,80
1102209000 80,Other,"- - ",11,02,20,90,00,80
1102901000 80,Barley flour,"- - ",11,02,90,10,00,80
1102903000 80,Oat flour,"- - ",11,02,90,30,00,80
1102905000 80,Rice flour,"- - ",11,02,90,50,00,80
1102907000 80,Rye flour,"- - ",11,02,90,70,00,80
1102909000 80,Other,"- - ",11,02,90,90,00,80
1103111000 80,Durum wheat,"- - - ",11,03,11,10,00,80
1103119000 80,Common wheat and spelt,"- - - ",11,03,11,90,00,80
1103131000 80,"Of a fat content not exceeding 1,5|% by weight","- - - ",11,03,13,10,00,80
1103139000 80,Other,"- - - ",11,03,13,90,00,80
1103192000 80,Of rye or barley,"- - - ",11,03,19,20,00,80
1103194000 80,Of oats,"- - - ",11,03,19,40,00,80
1103195000 80,Of rice,"- - - ",11,03,19,50,00,80
1103199000 80,Other,"- - - ",11,03,19,90,00,80
1103202500 80,Of rye or barley,"- - ",11,03,20,25,00,80
1103203000 80,Of oats,"- - ",11,03,20,30,00,80
1103204000 80,Of maize,"- - ",11,03,20,40,00,80
1103205000 80,Of rice,"- - ",11,03,20,50,00,80
1103206000 80,Of wheat,"- - ",11,03,20,60,00,80
1103209000 80,Other,"- - ",11,03,20,90,00,80
1104121000 80,Rolled,"- - - ",11,04,12,10,00,80
1104129000 80,Flaked,"- - - ",11,04,12,90,00,80
1104191000 80,Of wheat,"- - - ",11,04,19,10,00,80
1104193000 80,Of rye,"- - - ",11,04,19,30,00,80
1104195000 80,Of maize,"- - - ",11,04,19,50,00,80
1104196100 10,Of barley,"- - - ",11,04,19,61,00,10
1104196100 80,Rolled,"- - - - ",11,04,19,61,00,80
1104196900 80,Flaked,"- - - - ",11,04,19,69,00,80
1104199100 10,Other,"- - - ",11,04,19,91,00,10
1104199100 80,Flaked rice,"- - - - ",11,04,19,91,00,80
1104199900 80,Other,"- - - - ",11,04,19,99,00,80
1104224000 80,"Hulled (shelled or husked), whether or not sliced or kibbled","- - - ",11,04,22,40,00,80
1104225000 80,Pearled,"- - - ",11,04,22,50,00,80
1104229500 80,Other,"- - - ",11,04,22,95,00,80
1104234000 80,"Hulled (shelled or husked), whether or not sliced or kibbled; pearled","- - - ",11,04,23,40,00,80
1104239800 80,Other,"- - - ",11,04,23,98,00,80
1104290400 10,Of barley,"- - - ",11,04,29,04,00,10
1104290400 80,"Hulled (shelled or husked), whether or not sliced or kibbled","- - - - ",11,04,29,04,00,80
1104290500 80,Pearled,"- - - - ",11,04,29,05,00,80
1104290800 80,Other,"- - - - ",11,04,29,08,00,80
1104291700 10,Other,"- - - ",11,04,29,17,00,10
1104291700 80,"Hulled (shelled or husked), whether or not sliced or kibbled","- - - - ",11,04,29,17,00,80
1104293000 80,Pearled,"- - - - ",11,04,29,30,00,80
1104295100 10,Not otherwise worked than kibbled,"- - - - ",11,04,29,51,00,10
1104295100 80,Of wheat,"- - - - - ",11,04,29,51,00,80
1104295500 80,Of rye,"- - - - - ",11,04,29,55,00,80
1104295900 80,Other,"- - - - - ",11,04,29,59,00,80
1104298100 10,Other,"- - - - ",11,04,29,81,00,10
1104298100 80,Of wheat,"- - - - - ",11,04,29,81,00,80
1104298500 80,Of rye,"- - - - - ",11,04,29,85,00,80
1104298900 80,Other,"- - - - - ",11,04,29,89,00,80
1104301000 80,Of wheat,"- - ",11,04,30,10,00,80
1104309000 80,Of other cereals,"- - ",11,04,30,90,00,80
1106201000 80,Denatured,"- - ",11,06,20,10,00,80
1106209000 80,Other,"- - ",11,06,20,90,00,80
1106301000 80,Of bananas,"- - ",11,06,30,10,00,80
1106309000 80,Other,"- - ",11,06,30,90,00,80
1107101100 10,Of wheat,"- - ",11,07,10,11,00,10
1107101100 80,In the form of flour,"- - - ",11,07,10,11,00,80
1107101900 80,Other,"- - - ",11,07,10,19,00,80
1107109100 10,Other,"- - ",11,07,10,91,00,10
1107109100 80,In the form of flour,"- - - ",11,07,10,91,00,80
1107109900 80,Other,"- - - ",11,07,10,99,00,80
1108191000 80,Rice starch,"- - - ",11,08,19,10,00,80
1108199000 80,Other,"- - - ",11,08,19,90,00,80
1204001000 80,For sowing,"- ",12,04,00,10,00,80
1204009000 80,Other,"- ",12,04,00,90,00,80
1205101000 80,For sowing,"- - ",12,05,10,10,00,80
1205109000 80,Other,"- - ",12,05,10,90,00,80
1206001000 80,For sowing,"- ",12,06,00,10,00,80
1206009100 10,Other,"- ",12,06,00,91,00,10
1206009100 80,Shelled; in grey-and-white-striped shell,"- - ",12,06,00,91,00,80
1206009900 80,Other,"- - ",12,06,00,99,00,80
1207401000 80,Seed,"- - ",12,07,40,10,00,80
1207409000 80,Other,"- - ",12,07,40,90,00,80
1207501000 80,Seed,"- - ",12,07,50,10,00,80
1207509000 80,Other,"- - ",12,07,50,90,00,80
1207911000 80,Seed,"- - - ",12,07,91,10,00,80
1207919000 80,Other,"- - - ",12,07,91,90,00,80
1207992000 80,Seed,"- - - ",12,07,99,20,00,80
1207999100 10,Other,"- - - ",12,07,99,91,00,10
1207999100 80,Hemp seeds,"- - - - ",12,07,99,91,00,80
1207999600 80,Other,"- - - - ",12,07,99,96,00,80
1209221000 80,Red clover (Trifolium pratense L.),"- - - ",12,09,22,10,00,80
1209228000 80,Other,"- - - ",12,09,22,80,00,80
1209231100 80,Meadow fescue (Festuca pratensis Huds.) seeds,"- - - ",12,09,23,11,00,80
1209231500 80,Red fescue (Festuca rubra L.) seeds,"- - - ",12,09,23,15,00,80
1209238000 80,Other,"- - - ",12,09,23,80,00,80
1209251000 80,Italian ryegrass (including westerwolds) (Lolium multiflorum Lam.),"- - - ",12,09,25,10,00,80
1209259000 80,Perennial ryegrass (Lolium perenne L.),"- - - ",12,09,25,90,00,80
1209294500 80,"Timothy grass seed; vetch seed; seeds of the genus Poa (Poa palustris L., Poa trivialis L.); cocksfoot grass (Dactylis glomerata L.); bent grass (Agrostis)","- - - ",12,09,29,45,00,80
1209295000 80,Lupine seed,"- - - ",12,09,29,50,00,80
1209296000 80,Fodder beet seed (Beta vulgaris var. alba),"- - - ",12,09,29,60,00,80
1209298000 80,Other,"- - - ",12,09,29,80,00,80
1209913000 80,Salad beet seed or beetroot seed (Beta vulgaris var. conditiva),"- - - ",12,09,91,30,00,80
1209918000 80,Other,"- - - ",12,09,91,80,00,80
1209991000 80,Forest-tree seeds,"- - - ",12,09,99,10,00,80
1209999100 10,Other,"- - - ",12,09,99,91,00,10
1209999100 80,"Seeds of plants cultivated principally for their flowers, other than those of subheading|1209|30","- - - - ",12,09,99,91,00,80
1209999900 80,Other,"- - - - ",12,09,99,99,00,80
1210201000 80,"Hop cones, ground, powdered or in the form of pellets, with higher lupulin content; lupulin","- - ",12,10,20,10,00,80
1210209000 80,Other,"- - ",12,10,20,90,00,80
1211903000 80,Tonquin beans,"- - ",12,11,90,30,00,80
1211908600 80,Other,"- - ",12,11,90,86,00,80
1212912000 80,"Dried, whether or not ground","- - - ",12,12,91,20,00,80
1212918000 80,Other,"- - - ",12,12,91,80,00,80
1212994100 10,Locust bean seeds,"- - - ",12,12,99,41,00,10
1212994100 80,"Not decorticated, crushed or ground","- - - - ",12,12,99,41,00,80
1212994900 80,Other,"- - - - ",12,12,99,49,00,80
1212999500 80,Other,"- - - ",12,12,99,95,00,80
1214901000 80,"Mangolds, swedes and other fodder roots","- - ",12,14,90,10,00,80
1214909000 80,Other,"- - ",12,14,90,90,00,80
1302190500 80,Vanilla oleoresin,"- - - ",13,02,19,05,00,80
1302197000 80,Other,"- - - ",13,02,19,70,00,80
1302201000 80,Dry,"- - ",13,02,20,10,00,80
1302209000 80,Other,"- - ",13,02,20,90,00,80
1302321000 80,Of locust beans or locust bean seeds,"- - - ",13,02,32,10,00,80
1302329000 80,Of guar seeds,"- - - ",13,02,32,90,00,80
1501101000 80,For industrial uses other than the manufacture of foodstuffs for human consumption,"- - ",15,01,10,10,00,80
1501109000 80,Other,"- - ",15,01,10,90,00,80
1501201000 80,For industrial uses other than the manufacture of foodstuffs for human consumption,"- - ",15,01,20,10,00,80
1501209000 80,Other,"- - ",15,01,20,90,00,80
1502101000 80,For industrial uses other than the manufacture of foodstuffs for human consumption,"- - ",15,02,10,10,00,80
1502109000 80,Other,"- - ",15,02,10,90,00,80
1502901000 80,For industrial uses other than the manufacture of foodstuffs for human consumption,"- - ",15,02,90,10,00,80
1502909000 80,Other,"- - ",15,02,90,90,00,80
1503001100 10,Lard stearin and oleostearin,"- ",15,03,00,11,00,10
1503001100 80,For industrial uses,"- - ",15,03,00,11,00,80
1503001900 80,Other,"- - ",15,03,00,19,00,80
1503003000 80,Tallow oil for industrial uses other than the manufacture of foodstuffs for human consumption,"- ",15,03,00,30,00,80
1503009000 80,Other,"- ",15,03,00,90,00,80
1504101000 80,Of a vitamin|A content not exceeding 2|500|International Units per gram,"- - ",15,04,10,10,00,80
2921301000 80,"Cyclohexylamine and cyclohexyldimethylamine, and their salts","- - ",29,21,30,10,00,80
2921309100 80,"Cyclohex-1,3-ylenediamine (1,3-diaminocyclohexane)","- - ",29,21,30,91,00,80
2921309900 80,Other,"- - ",29,21,30,99,00,80
2921511100 10,"o-, m-, p-Phenylenediamine, diaminotoluenes and their halogenated, sulphonated, nitrated and nitrosated derivatives; salts thereof","- - - ",29,21,51,11,00,10
2921511100 80,"m-Phenylenediamine, of a purity by weight of 99|% or more and containing: -|1|% or less by weight of water, -|200|mg/kg or less of o-phenylenediamine and -|450|mg/kg or less of p-phenylenediamine","- - - - ",29,21,51,11,00,80
2921511900 80,Other,"- - - - ",29,21,51,19,00,80
2921519000 80,Other,"- - - ",29,21,51,90,00,80
2921595000 80,"m-Phenylenebis(methylamine); 2,2′-dichloro-4,4′-methylenedianiline; 4,4′-bi-o-toluidine; 1,8-naphthylenediamine","- - - ",29,21,59,50,00,80
2921599000 80,Other,"- - - ",29,21,59,90,00,80
2922492000 80,ß-Alanine,"- - - ",29,22,49,20,00,80
2922498500 80,Other,"- - - ",29,22,49,85,00,80
2924291000 80,Lidocaine (INN),"- - - ",29,24,29,10,00,80
2924297000 80,Other,"- - - ",29,24,29,70,00,80
2517101000 80,"Pebbles, gravel, shingle and flint","- - ",25,17,10,10,00,80
2517102000 80,"Limestone, dolomite and other calcareous stone, broken or crushed","- - ",25,17,10,20,00,80
2517108000 80,Other,"- - ",25,17,10,80,00,80
2519901000 80,"Magnesium oxide, other than calcined natural magnesium carbonate","- - ",25,19,90,10,00,80
2519903000 80,Dead-burned (sintered) magnesia,"- - ",25,19,90,30,00,80
2519909000 80,Other,"- - ",25,19,90,90,00,80
2612101000 80,"Uranium ores and pitchblende, and concentrates thereof, with a uranium content of more than 5|% by weight","- - ",26,12,10,10,00,80
2612109000 80,Other,"- - ",26,12,10,90,00,80
2612201000 80,"Monazite; urano-thorianite and other thorium ores and concentrates, with a thorium content of more than 20|% by weight","- - ",26,12,20,10,00,80
2612209000 80,Other,"- - ",26,12,20,90,00,80
2619002000 80,Waste suitable for the recovery of iron or manganese,"- ",26,19,00,20,00,80
2619009000 80,Other,"- ",26,19,00,90,00,80
2620991000 80,Containing mainly nickel,"- - - ",26,20,99,10,00,80
2620992000 80,Containing mainly niobium or tantalum,"- - - ",26,20,99,20,00,80
2620994000 80,Containing mainly tin,"- - - ",26,20,99,40,00,80
2620996000 80,Containing mainly titanium,"- - - ",26,20,99,60,00,80
2620999500 80,Other,"- - - ",26,20,99,95,00,80
2701121000 80,Coking coal,"- - - ",27,01,12,10,00,80
2701129000 80,Other,"- - - ",27,01,12,90,00,80
2704001000 80,Coke and semi-coke of coal,"- ",27,04,00,10,00,80
2704003000 80,Coke and semi-coke of lignite,"- ",27,04,00,30,00,80
2704009000 80,Other,"- ",27,04,00,90,00,80
2707991100 10,Crude oils,"- - - ",27,07,99,11,00,10
2707991100 80,Crude light oils of which 90|% or more by volume distils at temperatures of up to 200|°C,"- - - - ",27,07,99,11,00,80
2707991900 80,Other,"- - - - ",27,07,99,19,00,80
2707992000 80,Sulphuretted toppings; anthracene,"- - - ",27,07,99,20,00,80
2707995000 80,Basic products,"- - - ",27,07,99,50,00,80
2707998000 80,Phenols,"- - - ",27,07,99,80,00,80
2707999100 10,Other,"- - - ",27,07,99,91,00,10
2707999100 80,For the manufacture of the products of heading|2803,"- - - - ",27,07,99,91,00,80
2707999900 80,Other,"- - - - ",27,07,99,99,00,80
2709001000 80,Natural gas condensates,"- ",27,09,00,10,00,80
2709009000 80,Other,"- ",27,09,00,90,00,80
2710121100 80,For undergoing a specific process,"- - - ",27,10,12,11,00,80
2710121500 80,For undergoing chemical transformation by a process other than those specified in respect of subheading|2710|12|11,"- - - ",27,10,12,15,00,80
2710122100 10,For other purposes,"- - - ",27,10,12,21,00,10
2710122100 20,Special spirits,"- - - - ",27,10,12,21,00,20
2710122100 80,White spirit,"- - - - - ",27,10,12,21,00,80
2710122500 80,Other,"- - - - - ",27,10,12,25,00,80
2710123100 10,Other,"- - - - ",27,10,12,31,00,10
2710123100 20,Motor spirit,"- - - - - ",27,10,12,31,00,20
2710123100 80,Aviation spirit,"- - - - - - ",27,10,12,31,00,80
2710124100 10,"Other, with a lead content","- - - - - - ",27,10,12,41,00,10
2710124100 20,"Not exceeding 0,013|g per litre","- - - - - - - ",27,10,12,41,00,20
2710124100 80,With an octane number (RON) of less than 95,"- - - - - - - - ",27,10,12,41,00,80
2710124500 80,With an octane number (RON) of 95|or more but less than 98,"- - - - - - - - ",27,10,12,45,00,80
2710124900 80,With an octane number (RON) of 98|or more,"- - - - - - - - ",27,10,12,49,00,80
2710125000 80,"Exceeding 0,013|g per litre","- - - - - - - ",27,10,12,50,00,80
2710127000 80,Spirit type jet fuel,"- - - - - ",27,10,12,70,00,80
2710129000 80,Other light oils,"- - - - - ",27,10,12,90,00,80
2710191100 10,Medium oils,"- - - ",27,10,19,11,00,10
2710191100 80,For undergoing a specific process,"- - - - ",27,10,19,11,00,80
2710191500 80,For undergoing chemical transformation by a process other than those specified in respect of subheading|2710|19|11,"- - - - ",27,10,19,15,00,80
2710192100 10,For other purposes,"- - - - ",27,10,19,21,00,10
2710192100 20,Kerosene,"- - - - - ",27,10,19,21,00,20
2710192100 80,Jet fuel,"- - - - - - ",27,10,19,21,00,80
2710192500 80,Other,"- - - - - - ",27,10,19,25,00,80
2710192900 80,Other,"- - - - - ",27,10,19,29,00,80
2710193100 10,Heavy oils,"- - - ",27,10,19,31,00,10
2710193100 20,Gas oils,"- - - - ",27,10,19,31,00,20
2710193100 80,For undergoing a specific process,"- - - - - ",27,10,19,31,00,80
2710193500 80,For undergoing chemical transformation by a process other than those specified in respect of subheading|2710|19|31,"- - - - - ",27,10,19,35,00,80
2710194300 10,For other purposes,"- - - - - ",27,10,19,43,00,10
2710194300 80,"With a sulphur content not exceeding 0,001|% by weight","- - - - - - ",27,10,19,43,00,80
2710194600 80,"With a sulphur content exceeding 0,001|% by weight but not exceeding 0,002|% by weight","- - - - - - ",27,10,19,46,00,80
2710194700 80,"With a sulphur content exceeding 0,002|% by weight but not exceeding 0,1|% by weight","- - - - - - ",27,10,19,47,00,80
2710194800 80,"With a sulphur content exceeding 0,1|% by weight","- - - - - - ",27,10,19,48,00,80
0306143000 80,Crabs of the species Cancer pagurus,"- - - ",03,06,14,30,00,80
0306149000 80,Other,"- - - ",03,06,14,90,00,80
0306169100 80,Shrimps of the species Crangon crangon,"- - - ",03,06,16,91,00,80
0306169900 80,Other,"- - - ",03,06,16,99,00,80
0306179100 80,Deepwater rose shrimps (Parapenaeus longirostris),"- - - ",03,06,17,91,00,80
0306179200 80,Shrimps of the genus Penaeus,"- - - ",03,06,17,92,00,80
0306179300 80,"Shrimps of the family Pandalidae, other than of the genus Pandalus","- - - ",03,06,17,93,00,80
0306179400 80,"Shrimps of the genus Crangon, other than of the species Crangon crangon","- - - ",03,06,17,94,00,80
0306179900 80,Other,"- - - ",03,06,17,99,00,80
0306191000 80,Freshwater crayfish,"- - - ",03,06,19,10,00,80
0306199000 80,Other,"- - - ",03,06,19,90,00,80
0306321000 80,Live,"- - - ",03,06,32,10,00,80
0306329100 10,Other,"- - - ",03,06,32,91,00,10
0306329100 80,Whole,"- - - - ",03,06,32,91,00,80
0306329900 80,Other,"- - - - ",03,06,32,99,00,80
0306331000 80,Crabs of the species Cancer pagurus,"- - - ",03,06,33,10,00,80
0306339000 80,Other,"- - - ",03,06,33,90,00,80
0306351000 10,Shrimps of the species Crangon crangon,"- - - ",03,06,35,10,00,10
0306351000 80,Fresh or chilled,"- - - - ",03,06,35,10,00,80
0306355000 80,Other,"- - - - ",03,06,35,50,00,80
0306359000 80,Other,"- - - ",03,06,35,90,00,80
0306361000 80,"Shrimps of the family Pandalidae, other than of the genus Pandalus","- - - ",03,06,36,10,00,80
0306365000 80,"Shrimps of the genus Crangon, other than of the species Crangon crangon","- - - ",03,06,36,50,00,80
0306369000 80,Other,"- - - ",03,06,36,90,00,80
0306391000 80,Freshwater crayfish,"- - - ",03,06,39,10,00,80
0306399000 80,Other,"- - - ",03,06,39,90,00,80
0306921000 80,Whole,"- - - ",03,06,92,10,00,80
0306929000 80,Other,"- - - ",03,06,92,90,00,80
0306931000 80,Crabs of the species Cancer pagurus,"- - - ",03,06,93,10,00,80
0306939000 80,Other,"- - - ",03,06,93,90,00,80
0306951100 10,"Cold-water shrimps and prawns (Pandalus spp., Crangon crangon)","- - - ",03,06,95,11,00,10
0306951100 20,Shrimps of the species Crangon crangon,"- - - - ",03,06,95,11,00,20
0306951100 80,Cooked by steaming or by boiling in water,"- - - - - ",03,06,95,11,00,80
0306951900 80,Other,"- - - - - ",03,06,95,19,00,80
0306952000 80,Pandalus spp.,"- - - - ",03,06,95,20,00,80
0306953000 10,Other shrimps and prawns,"- - - ",03,06,95,30,00,10
0306953000 80,"Shrimps of the family Pandalidae, other than of the genus Pandalus","- - - - ",03,06,95,30,00,80
0306954000 80,"Shrimps of the genus Crangon, other than of the species Crangon crangon","- - - - ",03,06,95,40,00,80
0306959000 80,Other,"- - - - ",03,06,95,90,00,80
0306991000 80,Freshwater crayfish,"- - - ",03,06,99,10,00,80
0306999000 80,Other,"- - - ",03,06,99,90,00,80
0307111000 80,"Flat oysters (of the genus Ostrea), live and weighing (shell included) not more than 40|g each","- - - ",03,07,11,10,00,80
0307119000 80,Other,"- - - ",03,07,11,90,00,80
0307221000 80,Coquilles St Jacques (Pecten maximus),"- - - ",03,07,22,10,00,80
0307229000 80,Other,"- - - ",03,07,22,90,00,80
0307311000 80,Mytilus spp.,"- - - ",03,07,31,10,00,80
0307319000 80,Perna spp.,"- - - ",03,07,31,90,00,80
0307321000 80,Mytilus spp.,"- - - ",03,07,32,10,00,80
0307329000 80,Perna spp.,"- - - ",03,07,32,90,00,80
0307392000 80,Mytilus spp.,"- - - ",03,07,39,20,00,80
0307398000 80,Perna spp.,"- - - ",03,07,39,80,00,80
0307421000 80,"Cuttle fish (Sepia officinalis, Rossia macrosoma, Sepiola spp.)","- - - ",03,07,42,10,00,80
0307422000 80,Loligo spp.,"- - - ",03,07,42,20,00,80
0307423000 80,"Squid (Ommastrephes spp., Nototodarus spp., Sepioteuthis spp.)","- - - ",03,07,42,30,00,80
0307424000 80,European flying squid (Todarodes sagittatus),"- - - ",03,07,42,40,00,80
0307429000 80,Other,"- - - ",03,07,42,90,00,80
0307432100 10,"Cuttle fish (Sepia officinalis, Rossia macrosoma, Sepiola spp.)","- - - ",03,07,43,21,00,10
0307432100 20,Sepiola spp.,"- - - - ",03,07,43,21,00,20
0307432100 80,Lesser cuttle fish (Sepiola rondeleti),"- - - - - ",03,07,43,21,00,80
0307432500 80,Other,"- - - - - ",03,07,43,25,00,80
0307432900 80,"Sepia officinalis, Rossia macrosoma","- - - - ",03,07,43,29,00,80
0307433100 10,Loligo spp.,"- - - ",03,07,43,31,00,10
0307433100 80,Loligo vulgaris,"- - - - ",03,07,43,31,00,80
0307433300 80,Loligo pealei,"- - - - ",03,07,43,33,00,80
0307433500 80,Loligo gahi,"- - - - ",03,07,43,35,00,80
0307433800 80,Other,"- - - - ",03,07,43,38,00,80
0307439100 80,"Ommastrephes spp., other than Ommastrephes sagittatus, Nototodarus spp., Sepioteuthis spp.","- - - ",03,07,43,91,00,80
0307439200 80,Illex spp.,"- - - ",03,07,43,92,00,80
0307439500 80,European flying squid (Todarodes sagittatus) (Ommastrephes sagittatus),"- - - ",03,07,43,95,00,80
0307439900 80,Other,"- - - ",03,07,43,99,00,80
0307492000 80,"Cuttle fish (Sepia officinalis, Rossia macrosoma, Sepiola spp.)","- - - ",03,07,49,20,00,80
0307494000 80,Loligo spp.,"- - - ",03,07,49,40,00,80
0307495000 80,"Ommastrephes spp., other than Ommastrephes sagittatus, Nototodarus spp., Sepioteuthis spp.","- - - ",03,07,49,50,00,80
0307496000 80,European flying squid (Todarodes sagittatus) (Ommastrephes sagittatus),"- - - ",03,07,49,60,00,80
0307498000 80,Other,"- - - ",03,07,49,80,00,80
0307721000 80,Striped venus or other species of the family Veneridae,"- - - ",03,07,72,10,00,80
0307729000 80,Other,"- - - ",03,07,72,90,00,80
0308305000 80,Frozen,"- - ",03,08,30,50,00,80
0308308000 80,Other,"- - ",03,08,30,80,00,80
0308901000 80,"Live, fresh or chilled","- - ",03,08,90,10,00,80
0308905000 80,Frozen,"- - ",03,08,90,50,00,80
0308909000 80,Other,"- - ",03,08,90,90,00,80
0401101000 80,In immediate packings of a net content not exceeding two litres,"- - ",04,01,10,10,00,80
0401109000 80,Other,"- - ",04,01,10,90,00,80
0401201100 10,Not exceeding 3|%,"- - ",04,01,20,11,00,10
0401201100 80,In immediate packings of a net content not exceeding two litres,"- - - ",04,01,20,11,00,80
0401201900 80,Other,"- - - ",04,01,20,19,00,80
0401209100 10,Exceeding 3|%,"- - ",04,01,20,91,00,10
0401209100 80,In immediate packings of a net content not exceeding two litres,"- - - ",04,01,20,91,00,80
0401209900 80,Other,"- - - ",04,01,20,99,00,80
0401401000 80,In immediate packings of a net content not exceeding two litres,"- - ",04,01,40,10,00,80
0401409000 80,Other,"- - ",04,01,40,90,00,80
0401501100 10,Not exceeding 21|%,"- - ",04,01,50,11,00,10
0401501100 80,In immediate packings of a net content not exceeding two litres,"- - - ",04,01,50,11,00,80
0401501900 80,Other,"- - - ",04,01,50,19,00,80
0401503100 10,Exceeding 21|% but not exceeding 45|%,"- - ",04,01,50,31,00,10
0401503100 80,In immediate packings of a net content not exceeding two litres,"- - - ",04,01,50,31,00,80
0401503900 80,Other,"- - - ",04,01,50,39,00,80
0401509100 10,Exceeding 45|%,"- - ",04,01,50,91,00,10
0401509100 80,In immediate packings of a net content not exceeding two litres,"- - - ",04,01,50,91,00,80
0401509900 80,Other,"- - - ",04,01,50,99,00,80
0402101100 10,Not containing added sugar or other sweetening matter,"- - ",04,02,10,11,00,10
0402101100 80,"In immediate packings of a net content not exceeding 2,5|kg","- - - ",04,02,10,11,00,80
0402101900 80,Other,"- - - ",04,02,10,19,00,80
0402109100 10,Other,"- - ",04,02,10,91,00,10
0402109100 80,"In immediate packings of a net content not exceeding 2,5|kg","- - - ",04,02,10,91,00,80
2925192000 80,"3,3′,4,4′,5,5′,6,6′-Octabromo-N,N′-ethylenediphthalimide; N,N′-ethylenebis(4,5-dibromohexahydro-3,6-methanophthalimide)","- - - ",29,25,19,20,00,80
2925199500 80,Other,"- - - ",29,25,19,95,00,80
2926902000 80,Isophthalonitrile,"- - ",29,26,90,20,00,80
2926907000 80,Other,"- - ",29,26,90,70,00,80
2928001000 80,"N,N-Bis(2-methoxyethyl)hydroxylamine","- ",29,28,00,10,00,80
2928009000 80,Other,"- ",29,28,00,90,00,80
2930401000 80,Methionine (INN),"- - ",29,30,40,10,00,80
2930409000 80,Other,"- - ",29,30,40,90,00,80
2930901300 80,Cysteine and cystine,"- - ",29,30,90,13,00,80
2930901600 80,Derivatives of cysteine or cystine,"- - ",29,30,90,16,00,80
2930903000 80,DL-2-hydroxy-4-(methylthio)butyric acid,"- - ",29,30,90,30,00,80
2930904000 80,"2,2′-Thiodiethylbis[3-(3,5-di-tert-butyl-4-hydroxyphenyl)propionate]","- - ",29,30,90,40,00,80
2930905000 80,"Mixture of isomers consisting of 4-methyl-2,6-bis(methylthio)-m-phenylenediamine and 2-methyl-4,6-bis(methylthio)-m-phenylenediamine","- - ",29,30,90,50,00,80
2930909800 80,Other,"- - ",29,30,90,98,00,80
2931392000 80,Methylphosphonoyl difluoride (methylphosphonic difluoride),"- - - ",29,31,39,20,00,80
2931393000 80,Methylphosphonoyl dichloride (methylphosphonic dichloride),"- - - ",29,31,39,30,00,80
2931395000 80,"Etidronic acid (INN) (1-hydroxyethane-1,1-diphosphonic acid) and its salts","- - - ",29,31,39,50,00,80
2931396000 80,"(Nitrilotrimethanediyl)tris(phosphonic acid), {ethane-1,2-diylbis[nitrilobis(methylene)]}tetrakis(phosphonic acid), [(bis{2-[bis(phosphonomethyl)amino]ethyl}amino)methyl]phosphonic acid, {hexane-1,6-diylbis[nitrilobis(methylene)]}tetrakis(phosphonic acid), {[(2-hydroxyethyl)imino]bis(methylene)}bis(phosphonic acid), and [(bis{6-[bis(phosphonomethyl)amino]hexyl}amino)methyl]phosphonic acid; salts thereof","- - - ",29,31,39,60,00,80
2931399000 80,Other,"- - - ",29,31,39,90,00,80
2932201000 80,"Phenolphthalein; 1-hydroxy-4-[1-(4-hydroxy-3-methoxycarbonyl-1-naphthyl)-3-oxo-1H,3H-benzo[de]isochromen-1-yl]-6-octadecyloxy-2-naphthoic acid; 3′-chloro-6′-cyclohexylaminospiro[isobenzofuran-1(3H),9′-xanthen]-3-one; 6′-(N-ethyl-p-toluidino)-2′-methylspiro[isobenzofuran-1(3H),9′-xanthen]-3-one; methyl-6-docosyloxy-1-hydroxy-4-[1-(4-hydroxy-3-methyl-1-phenanthryl)-3-oxo-1H,3H-naphtho[1,8-cd]pyran-1-yl]naphthalene-2-carboxylate","- - ",29,32,20,10,00,80
2932202000 80,gamma-Butyrolactone,"- - ",29,32,20,20,00,80
2932209000 80,Other,"- - ",29,32,20,90,00,80
1504109100 10,Other,"- - ",15,04,10,91,00,10
1504109100 80,Of halibut,"- - - ",15,04,10,91,00,80
1504109900 80,Other,"- - - ",15,04,10,99,00,80
1504201000 80,Solid fractions,"- - ",15,04,20,10,00,80
1504209000 80,Other,"- - ",15,04,20,90,00,80
1504301000 80,Solid fractions,"- - ",15,04,30,10,00,80
1504309000 80,Other,"- - ",15,04,30,90,00,80
1505001000 80,"Wool grease, crude","- ",15,05,00,10,00,80
1505009000 80,Other,"- ",15,05,00,90,00,80
1507101000 80,For technical or industrial uses other than the manufacture of foodstuffs for human consumption,"- - ",15,07,10,10,00,80
1507109000 80,Other,"- - ",15,07,10,90,00,80
1507901000 80,For technical or industrial uses other than the manufacture of foodstuffs for human consumption,"- - ",15,07,90,10,00,80
1507909000 80,Other,"- - ",15,07,90,90,00,80
1508101000 80,For technical or industrial uses other than the manufacture of foodstuffs for human consumption,"- - ",15,08,10,10,00,80
1508109000 80,Other,"- - ",15,08,10,90,00,80
1508901000 80,For technical or industrial uses other than the manufacture of foodstuffs for human consumption,"- - ",15,08,90,10,00,80
1508909000 80,Other,"- - ",15,08,90,90,00,80
1509101000 80,Lampante olive oil,"- - ",15,09,10,10,00,80
