goods_code_10,Description_10,indent,CODE_2,CODE_4,CODE_6,CODE_8,CODE_10,CODE_14
0304939010 80,"Carp (Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys|spp., Cirrhinus|spp., Mylopharyngodon piceus)","- - - - ",03,04,93,90,10,80
0304939090 80,Other,"- - - - ",03,04,93,90,90,80
0304941010 80,For processing,"- - - - ",03,04,94,10,10,80
0304941090 80,Other,"- - - - ",03,04,94,10,90,80
0304949010 80,For processing,"- - - - ",03,04,94,90,10,80
0304949090 80,Other,"- - - - ",03,04,94,90,90,80
0304951010 80,For processing,"- - - - ",03,04,95,10,10,80
0304951090 80,Other,"- - - - ",03,04,95,10,90,80
0304952110 80,For processing,"- - - - - - ",03,04,95,21,10,80
0304952190 80,Other,"- - - - - - ",03,04,95,21,90,80
0304952510 80,For processing,"- - - - - - ",03,04,95,25,10,80
0304952590 80,Other,"- - - - - - ",03,04,95,25,90,80
0304955010 80,Hake (Merluccius productus) for processing,"- - - - - ",03,04,95,50,10,80
0304955020 80,Argentine hake (Southwest Atlantic hake) (Merluccius hubbsi) for processing,"- - - - - ",03,04,95,50,20,80
0304955090 80,Other,"- - - - - ",03,04,95,50,90,80
0304959011 10,Fish of the genus Macruronus spp.,"- - - - - ",03,04,95,90,11,10
0304959011 20,Blue grenadier (Macruronus novaezelandiae),"- - - - - - ",03,04,95,90,11,20
0304959011 80,For processing,"- - - - - - - ",03,04,95,90,11,80
0304959013 80,Other,"- - - - - - - ",03,04,95,90,13,80
0304959017 10,Other,"- - - - - - ",03,04,95,90,17,10
0304959017 80,For processing,"- - - - - - - ",03,04,95,90,17,80
0304959019 80,Other,"- - - - - - - ",03,04,95,90,19,80
0304959030 80,Hake of the genus Urophycis spp.,"- - - - - ",03,04,95,90,30,80
0304959090 80,Other,"- - - - - ",03,04,95,90,90,80
0304961010 80,Piked dogfish (Squalus acanthias) for processing,"- - - - ",03,04,96,10,10,80
0304961090 80,Other,"- - - - ",03,04,96,10,90,80
0304991010 80,For processing,"- - - - ",03,04,99,10,10,80
0304991090 80,Other,"- - - - ",03,04,99,10,90,80
0304992111 10,"Of trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae); of Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho)","- - - - - ",03,04,99,21,11,10
0304992111 80,Of trout (Oncorhynchus mykiss),"- - - - - - ",03,04,99,21,11,80
0304992112 80,"Of trout (Salmo trutta, Oncorhynchus clarki, Oncorhynchus aguabonita and Oncorhynchus gilae)","- - - - - - ",03,04,99,21,12,80
0304992113 80,Of Atlantic salmon (Salmo salar),"- - - - - - ",03,04,99,21,13,80
0304992115 80,"Of Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus) and Danube salmon (Hucho hucho)","- - - - - - ",03,04,99,21,15,80
0304992120 80,Of trout (Oncorhynchus apache and Oncorhynchus chrysogaster),"- - - - - ",03,04,99,21,20,80
0304992190 80,Other,"- - - - - ",03,04,99,21,90,80
0304992310 80,"Flaps, of a weight exceeding 80|g per piece, for industrial manufacture","- - - - - - ",03,04,99,23,10,80
0304992320 80,Other flaps for industrial manufacture,"- - - - - - ",03,04,99,23,20,80
0304992330 80,Other flaps,"- - - - - - ",03,04,99,23,30,80
0304992390 80,Other,"- - - - - - ",03,04,99,23,90,80
0304999911 10,"Of mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus)","- - - - - - ",03,04,99,99,11,10
0304999912 10,Flaps,"- - - - - - - ",03,04,99,99,12,10
0304999912 80,"Of Scomber japonicus, for processing","- - - - - - - - ",03,04,99,99,12,80
0304999918 80,Other,"- - - - - - - - ",03,04,99,99,18,80
0304999919 80,Other,"- - - - - - - ",03,04,99,99,19,80
0304999920 80,"Sea bream (Dentex dentex, Pagellus|spp.)","- - - - - - ",03,04,99,99,20,80
0304999925 80,Of gilt-head sea breams (Sparus aurata),"- - - - - - ",03,04,99,99,25,80
0304999940 80,Of bluefin tunas (Thunnus thynnus),"- - - - - - ",03,04,99,99,40,80
0304999950 80,Of Atlantic bigeye tuna (Thunnus obesus),"- - - - - - ",03,04,99,99,50,80
0304999965 10,"Of flatfish (Limanda aspera, Lepidopsetta bilineata, Pleuronectes quadrituberculatus, Limanda ferruginea, Lepidopsetta polyxystra)","- - - - - - ",03,04,99,99,65,10
0304999965 80,For processing,"- - - - - - - ",03,04,99,99,65,80
0304999969 80,Other,"- - - - - - - ",03,04,99,99,69,80
0304999970 80,European sea bass (Dicentrarchus labrax),"- - - - - - ",03,04,99,99,70,80
0304999990 80,Other,"- - - - - - ",03,04,99,99,90,80
0305100010 80,"Of trout of the species Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster","- - ",03,05,10,00,10,80
0305100020 80,"Carp (Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys|spp., Cirrhinus|spp., Mylopharyngodon piceus)","- - ",03,05,10,00,20,80
0305100030 80,"Sea bream (Dentex dentex, Pagellus|spp.)","- - ",03,05,10,00,30,80
0305100035 80,Gilt-head sea bream (Sparus aurata),"- - ",03,05,10,00,35,80
0305100040 80,Of sea bass (Dicentrarchus labrax),"- - ",03,05,10,00,40,80
0305100090 80,Other,"- - ",03,05,10,00,90,80
0305200011 10,"Hard roes, salted or in brine","- - ",03,05,20,00,11,10
0305200011 80,Of herrings,"- - - ",03,05,20,00,11,80
0305200018 10,Other,"- - - ",03,05,20,00,18,10
0305200018 80,Atlantic bluefin tuna (Thunnus thynnus),"- - - - ",03,05,20,00,18,80
0305200019 80,Of swordfish (Xiphias gladius),"- - - - ",03,05,20,00,19,80
0305200021 80,Bigeye tuna (Thunnus obesus),"- - - - ",03,05,20,00,21,80
0305200030 10,Other,"- - - - ",03,05,20,00,30,10
0305200035 80,"Hard fish roes, washed, cleaned of adherent organs and simply salted or in brine, for the manufacture of caviar substitutes","- - - - - ",03,05,20,00,35,80
2204229891 80,Of an actual alcoholic strength by volume exceeding 18|% vol but not exceeding 22|% vol,"- - - - - - - - ",22,04,22,98,91,80
2204229895 80,Of an actual alcoholic strength by volume exceeding 22|% vol,"- - - - - - - - ",22,04,22,98,95,80
2204292210 80,Of an actual alcoholic strength by volume not exceeding 13|% vol,"- - - - - - - - ",22,04,29,22,10,80
2204292290 80,Of an actual alcoholic strength by volume exceeding 13|% vol but not exceeding 15|% vol,"- - - - - - - - ",22,04,29,22,90,80
2204292310 80,Of an actual alcoholic strength by volume not exceeding 13|% vol,"- - - - - - - - ",22,04,29,23,10,80
2204292390 80,Of an actual alcoholic strength by volume exceeding 13|% vol but not exceeding 15|% vol,"- - - - - - - - ",22,04,29,23,90,80
2204292410 80,Of an actual alcoholic strength by volume not exceeding 13|% vol,"- - - - - - - - ",22,04,29,24,10,80
2204292490 80,Of an actual alcoholic strength by volume exceeding 13|% vol but not exceeding 15|% vol,"- - - - - - - - ",22,04,29,24,90,80
2204292610 80,Of an actual alcoholic strength by volume not exceeding 13|% vol,"- - - - - - - - ",22,04,29,26,10,80
2204292690 80,Of an actual alcoholic strength by volume exceeding 13|% vol but not exceeding 15|% vol,"- - - - - - - - ",22,04,29,26,90,80
2204292710 80,Of an actual alcoholic strength by volume not exceeding 13|% vol,"- - - - - - - - ",22,04,29,27,10,80
2204292790 80,Of an actual alcoholic strength by volume exceeding 13|% vol but not exceeding 15|% vol,"- - - - - - - - ",22,04,29,27,90,80
2204292810 80,Of an actual alcoholic strength by volume not exceeding 13|% vol,"- - - - - - - - ",22,04,29,28,10,80
2204292890 80,Of an actual alcoholic strength by volume exceeding 13|% vol but not exceeding 15|% vol,"- - - - - - - - ",22,04,29,28,90,80
2204293210 80,Of an actual alcoholic strength by volume not exceeding 13|% vol,"- - - - - - - - ",22,04,29,32,10,80
2204293290 80,Of an actual alcoholic strength by volume exceeding 13|% vol but not exceeding 15|% vol,"- - - - - - - - ",22,04,29,32,90,80
2204293810 80,Of an actual alcoholic strength by volume not exceeding 13|% vol,"- - - - - - - - - ",22,04,29,38,10,80
2204293890 80,Of an actual alcoholic strength by volume exceeding 13|% vol but not exceeding 15|% vol,"- - - - - - - - - ",22,04,29,38,90,80
2204297810 80,Of an actual alcoholic strength by volume not exceeding 13|% vol,"- - - - - - - - - ",22,04,29,78,10,80
2204297890 80,Of an actual alcoholic strength by volume exceeding 13|% vol but not exceeding 15|% vol,"- - - - - - - - - ",22,04,29,78,90,80
2204297910 80,Of an actual alcoholic strength by volume not exceeding 13|% vol,"- - - - - - - - ",22,04,29,79,10,80
2204297990 80,Of an actual alcoholic strength by volume exceeding 13|% vol but not exceeding 15|% vol,"- - - - - - - - ",22,04,29,79,90,80
2204298010 80,Of an actual alcoholic strength by volume not exceeding 13|% vol,"- - - - - - - - ",22,04,29,80,10,80
2204298090 80,Of an actual alcoholic strength by volume exceeding 13|% vol but not exceeding 15|% vol,"- - - - - - - - ",22,04,29,80,90,80
2204298110 80,Of an actual alcoholic strength by volume not exceeding 13|% vol,"- - - - - - - - ",22,04,29,81,10,80
2204298190 80,Of an actual alcoholic strength by volume exceeding 13|% vol but not exceeding 15|% vol,"- - - - - - - - ",22,04,29,81,90,80
2204298210 80,Of an actual alcoholic strength by volume not exceeding 13|% vol,"- - - - - - - - ",22,04,29,82,10,80
2204298290 80,Of an actual alcoholic strength by volume exceeding 13|% vol but not exceeding 15|% vol,"- - - - - - - - ",22,04,29,82,90,80
2204298310 80,Of an actual alcoholic strength by volume not exceeding 13|% vol,"- - - - - - - - ",22,04,29,83,10,80
2204298390 80,Of an actual alcoholic strength by volume exceeding 13|% vol but not exceeding 15|% vol,"- - - - - - - - ",22,04,29,83,90,80
2204298410 80,Of an actual alcoholic strength by volume not exceeding 13|% vol,"- - - - - - - - ",22,04,29,84,10,80
2204298490 80,Of an actual alcoholic strength by volume exceeding 13|% vol but not exceeding 15|% vol,"- - - - - - - - ",22,04,29,84,90,80
2204298510 80,Of an actual alcoholic strength by volume exceeding 15|% vol but not exceeding 18|% vol,"- - - - - - - - ",22,04,29,85,10,80
2204298590 80,Of an actual alcoholic strength by volume exceeding 18|% vol but not exceeding 22|% vol,"- - - - - - - - ",22,04,29,85,90,80
2204298599 80,Of an actual alcoholic strength by volume exceeding 22|%|vol,"- - - - - - - - ",22,04,29,85,99,80
2204298610 80,Of an actual alcoholic strength by volume exceeding 15|% vol but not exceeding 18|% vol,"- - - - - - - - ",22,04,29,86,10,80
2204298690 80,Of an actual alcoholic strength by volume exceeding 18|% vol but not exceeding 22|% vol,"- - - - - - - - ",22,04,29,86,90,80
2204298699 80,Of an actual alcoholic strength by volume exceeding 22|%|vol,"- - - - - - - - ",22,04,29,86,99,80
2204298810 80,Of an actual alcoholic strength by volume exceeding 15|% vol but not exceeding 18|% vol,"- - - - - - - - ",22,04,29,88,10,80
2204298890 80,Of an actual alcoholic strength by volume exceeding 18|% vol but not exceeding 22|% vol,"- - - - - - - - ",22,04,29,88,90,80
2204298899 80,Of an actual alcoholic strength by volume exceeding 22|%|vol,"- - - - - - - - ",22,04,29,88,99,80
2204299010 80,Of an actual alcoholic strength by volume exceeding 15|% vol but not exceeding 18|% vol,"- - - - - - - - ",22,04,29,90,10,80
2204299090 80,Of an actual alcoholic strength by volume exceeding 18|% vol but not exceeding 22|% vol,"- - - - - - - - ",22,04,29,90,90,80
2204299099 80,Of an actual alcoholic strength by volume exceeding 22|%|vol,"- - - - - - - - ",22,04,29,90,99,80
2204299110 80,Of an actual alcoholic strength by volume exceeding 15|% vol but not exceeding 18|% vol,"- - - - - - - ",22,04,29,91,10,80
2204299190 80,Of an actual alcoholic strength by volume exceeding 18|% vol but not exceeding 22|% vol,"- - - - - - - ",22,04,29,91,90,80
2204299199 80,Of an actual alcoholic strength by volume exceeding 22|%|vol,"- - - - - - - ",22,04,29,91,99,80
2204299310 80,Of an actual alcoholic strength by volume not exceeding 13|% vol,"- - - - - - - ",22,04,29,93,10,80
2204299320 80,Of an actual alcoholic strength by volume exceeding 13|% vol but not exceeding 15|% vol,"- - - - - - - ",22,04,29,93,20,80
2204299330 80,Of an actual alcoholic strength by volume exceeding 15|% vol but not exceeding 18|% vol,"- - - - - - - ",22,04,29,93,30,80
2204299340 80,Of an actual alcoholic strength by volume exceeding 18|% vol but not exceeding 22|% vol,"- - - - - - - ",22,04,29,93,40,80
2204299390 80,Of an actual alcoholic strength by volume exceeding 22|% vol,"- - - - - - - ",22,04,29,93,90,80
2204299411 10,Wine of fresh grapes,"- - - - - - - ",22,04,29,94,11,10
2204299411 80,Of an actual alcoholic strength by volume not exceeding 13|% vol,"- - - - - - - - ",22,04,29,94,11,80
2204299421 80,Of an actual alcoholic strength by volume exceeding 13|% vol but not exceeding 15|% vol,"- - - - - - - - ",22,04,29,94,21,80
2204299431 80,Of an actual alcoholic strength by volume exceeding 15|% vol but not exceeding 18|% vol,"- - - - - - - - ",22,04,29,94,31,80
2204299441 80,Of an actual alcoholic strength by volume exceeding 18|% vol but not exceeding 22|% vol,"- - - - - - - - ",22,04,29,94,41,80
2204299451 80,Of an actual alcoholic strength by volume exceeding 22|% vol,"- - - - - - - - ",22,04,29,94,51,80
2204299461 10,Other,"- - - - - - - ",22,04,29,94,61,10
2204299461 80,Of an actual alcoholic strength by volume not exceeding 13|% vol,"- - - - - - - - ",22,04,29,94,61,80
2204299471 80,Of an actual alcoholic strength by volume exceeding 13|% vol but not exceeding 15|% vol,"- - - - - - - - ",22,04,29,94,71,80
2204299481 80,Of an actual alcoholic strength by volume exceeding 15|% vol but not exceeding 18|% vol,"- - - - - - - - ",22,04,29,94,81,80
2204299491 80,Of an actual alcoholic strength by volume exceeding 18|% vol but not exceeding 22|% vol,"- - - - - - - - ",22,04,29,94,91,80
2204299495 80,Of an actual alcoholic strength by volume exceeding 22|% vol,"- - - - - - - - ",22,04,29,94,95,80
2204299510 80,Of an actual alcoholic strength by volume not exceeding 13|% vol,"- - - - - - - ",22,04,29,95,10,80
2204299520 80,Of an actual alcoholic strength by volume exceeding 13|% vol but not exceeding 15|% vol,"- - - - - - - ",22,04,29,95,20,80
2204299530 80,Of an actual alcoholic strength by volume exceeding 15|% vol but not exceeding 18|% vol,"- - - - - - - ",22,04,29,95,30,80
2204299540 80,Of an actual alcoholic strength by volume exceeding 18|% vol but not exceeding 22|% vol,"- - - - - - - ",22,04,29,95,40,80
2204299590 80,Of an actual alcoholic strength by volume exceeding 22|% vol,"- - - - - - - ",22,04,29,95,90,80
2204299611 10,Wine of fresh grapes,"- - - - - - - ",22,04,29,96,11,10
2204299611 80,Of an actual alcoholic strength by volume not exceeding 13|% vol,"- - - - - - - - ",22,04,29,96,11,80
2204299621 80,Of an actual alcoholic strength by volume exceeding 13|% vol but not exceeding 15|% vol,"- - - - - - - - ",22,04,29,96,21,80
2204299631 80,Of an actual alcoholic strength by volume exceeding 15|% vol but not exceeding 18|% vol,"- - - - - - - - ",22,04,29,96,31,80
2204299641 80,Of an actual alcoholic strength by volume exceeding 18|% vol but not exceeding 22|% vol,"- - - - - - - - ",22,04,29,96,41,80
2204299651 80,Of an actual alcoholic strength by volume exceeding 22|% vol,"- - - - - - - - ",22,04,29,96,51,80
2204299661 10,Other,"- - - - - - - ",22,04,29,96,61,10
2204299661 80,Of an actual alcoholic strength by volume not exceeding 13|% vol,"- - - - - - - - ",22,04,29,96,61,80
2204299671 80,Of an actual alcoholic strength by volume exceeding 13|% vol but not exceeding 15|% vol,"- - - - - - - - ",22,04,29,96,71,80
2204299681 80,Of an actual alcoholic strength by volume exceeding 15|% vol but not exceeding 18|% vol,"- - - - - - - - ",22,04,29,96,81,80
2204299691 80,Of an actual alcoholic strength by volume exceeding 18|% vol but not exceeding 22|% vol,"- - - - - - - - ",22,04,29,96,91,80
2204299695 80,Of an actual alcoholic strength by volume exceeding 22|% vol,"- - - - - - - - ",22,04,29,96,95,80
2204299710 80,Of an actual alcoholic strength by volume not exceeding 13|% vol,"- - - - - - - ",22,04,29,97,10,80
2204299720 80,Of an actual alcoholic strength by volume exceeding 13|% vol but not exceeding 15|% vol,"- - - - - - - ",22,04,29,97,20,80
2204299730 80,Of an actual alcoholic strength by volume exceeding 15|% vol but not exceeding 18|% vol,"- - - - - - - ",22,04,29,97,30,80
2204299740 80,Of an actual alcoholic strength by volume exceeding 18|% vol but not exceeding 22|% vol,"- - - - - - - ",22,04,29,97,40,80
2204299790 80,Of an actual alcoholic strength by volume exceeding 22|% vol,"- - - - - - - ",22,04,29,97,90,80
2204299811 10,Wine of fresh grapes,"- - - - - - - ",22,04,29,98,11,10
2204299811 80,Of an actual alcoholic strength by volume not exceeding 13|% vol,"- - - - - - - - ",22,04,29,98,11,80
2204299821 80,Of an actual alcoholic strength by volume exceeding 13|% vol but not exceeding 15|% vol,"- - - - - - - - ",22,04,29,98,21,80
2204299831 80,Of an actual alcoholic strength by volume exceeding 15|% vol but not exceeding 18|% vol,"- - - - - - - - ",22,04,29,98,31,80
2204299841 80,Of an actual alcoholic strength by volume exceeding 18|% vol but not exceeding 22|% vol,"- - - - - - - - ",22,04,29,98,41,80
2204299851 80,Of an actual alcoholic strength by volume exceeding 22|% vol,"- - - - - - - - ",22,04,29,98,51,80
2204299861 10,Other,"- - - - - - - ",22,04,29,98,61,10
2204299861 80,Of an actual alcoholic strength by volume not exceeding 13|% vol,"- - - - - - - - ",22,04,29,98,61,80
2204299871 80,Of an actual alcoholic strength by volume exceeding 13|% vol but not exceeding 15|% vol,"- - - - - - - - ",22,04,29,98,71,80
2204299881 80,Of an actual alcoholic strength by volume exceeding 15|% vol but not exceeding 18|% vol,"- - - - - - - - ",22,04,29,98,81,80
2204299891 80,Of an actual alcoholic strength by volume exceeding 18|% vol but not exceeding 22|% vol,"- - - - - - - - ",22,04,29,98,91,80
2204299895 80,Of an actual alcoholic strength by volume exceeding 22|% vol,"- - - - - - - - ",22,04,29,98,95,80
2207100011 10,Goods obtained from agricultural products listed in Annex I to the Treaty on the Functioning of the European Union,"- - ",22,07,10,00,11,10
2207100011 80,"Ethyl alcohol produced from agricultural products (as listed in Annex I to the Treaty on the Functioning of the European Union), excluding products with a water content of more than 0,3 % (m/m) measured according to the standard EN 15376","- - - ",22,07,10,00,11,80
2207100019 80,Other,"- - - ",22,07,10,00,19,80
2207100090 80,Other,"- - ",22,07,10,00,90,80
2207200011 10,Goods obtained from agricultural products listed in Annex I to the Treaty on the Functioning of the European Union,"- - ",22,07,20,00,11,10
2207200011 80,"Ethyl alcohol produced from agricultural products (as listed in Annex I to the Treaty on the Functioning of the European Union), excluding products with a water content of more than 0,3 % (m/m) measured according to the standard EN 15376","- - - ",22,07,20,00,11,80
2207200019 80,Other,"- - - ",22,07,20,00,19,80
2207200090 80,Other,"- - ",22,07,20,00,90,80
2208909110 80,Goods obtained from agricultural products listed in Annex I to the Treaty on the Functioning of the European Union,"- - - - ",22,08,90,91,10,80
2208909190 80,Other,"- - - - ",22,08,90,91,90,80
0813503120 80,Containing Brazil nuts in shell,"- - - - ",08,13,50,31,20,80
0813503180 80,Other,"- - - - ",08,13,50,31,80,80
0813503920 80,Containing Brazil nuts in shell,"- - - - ",08,13,50,39,20,80
0813503960 80,Containing pistachios,"- - - - ",08,13,50,39,60,80
0813503970 80,Containing hazelnuts,"- - - - ",08,13,50,39,70,80
0813503980 80,Other,"- - - - ",08,13,50,39,80,80
0813509120 80,Containing Brazil nuts in shell,"- - - - ",08,13,50,91,20,80
0813509160 80,Containing pistachios,"- - - - ",08,13,50,91,60,80
0813509170 80,Containing hazelnuts,"- - - - ",08,13,50,91,70,80
0813509180 80,Other,"- - - - ",08,13,50,91,80,80
0813509920 80,Containing Brazil nuts in shell,"- - - - ",08,13,50,99,20,80
0813509950 80,Containing figs,"- - - - ",08,13,50,99,50,80
0813509960 80,Containing pistachios,"- - - - ",08,13,50,99,60,80
0813509970 80,Containing hazelnuts,"- - - - ",08,13,50,99,70,80
0813509980 80,Other,"- - - - ",08,13,50,99,80,80
0904110010 80,Black pepper (Piper),"- - - ",09,04,11,00,10,80
0904110090 80,Other,"- - - ",09,04,11,00,90,80
0904219020 80,Peppers (sweet or other than sweet) (Capsicum spp.),"- - - - ",09,04,21,90,20,80
0904219080 80,Other,"- - - - ",09,04,21,90,80,80
0904220011 10,Peppers (sweet or other than sweet) (Capsicum spp.),"- - - ",09,04,22,00,11,10
0904220011 80,Sweet peppers (Capsicum annuum),"- - - - ",09,04,22,00,11,80
0904220019 80,Other,"- - - - ",09,04,22,00,19,80
0904220090 80,Other,"- - - ",09,04,22,00,90,80
1001190012 10,High quality durum wheat,"- - - ",10,01,19,00,12,10
1001190012 80,"Durum wheat with  - a specific weight in kg/hl greater than or equal to|80,  - a maximum of 20,0|% of grains which have lost their vitreous aspect,  - a maximum of 10,0|% of matter which is not quality wheat grains of unimpaired quality of which a maximum of 7,0|% of broken and/or shrivelled grains, a maximum of 2,0|% grains damaged by pests, a maximum of 5,0|% grains affected with fusariosis and/or mottled grains, a maximum of 0,5|% of sprouted grains,   - a maximum of 1,0|% of miscellaneous impurities (Schwarzbesatz),  - a Hagberg falling number of a minimum of|250","- - - - ",10,01,19,00,12,80
1001190018 80,Other,"- - - - ",10,01,19,00,18,80
1001190020 80,Medium quality durum wheat,"- - - ",10,01,19,00,20,80
1001190030 80,Low quality durum wheat,"- - - ",10,01,19,00,30,80
1001912010 80,Meslin,"- - - - ",10,01,91,20,10,80
1001912020 80,Common wheat,"- - - - ",10,01,91,20,20,80
1001990013 10,High quality common wheat,"- - - ",10,01,99,00,13,10
1001990013 80,"With: - a specific weight in kg/hl greater than or equal to|78, - a maximum of 10,0|% of matter which is not quality wheat grains of unimpaired quality, of which a maximum of 7,0|% of broken and/or shrivelled grains, a maximum of 2,0|% grains damaged by pests, a maximum of 0,5|% sprouted grains, - a maximum of 1,0|% of miscellaneous impurities (Schwarzbesatz), - a Hagberg falling number of a minimum of|230, - a protein content (13,5|% moisture content) of a minimum of|14,6|%","- - - - ",10,01,99,00,13,80
1001990015 80,Other,"- - - - ",10,01,99,00,15,80
1001990040 80,Medium quality common wheat,"- - - ",10,01,99,00,40,80
1001990050 80,Low quality common wheat,"- - - ",10,01,99,00,50,80
1001990060 80,Spelt,"- - - ",10,01,99,00,60,80
1001990092 80,Meslin,"- - - ",10,01,99,00,92,80
1001990094 80,Other,"- - - ",10,01,99,00,94,80
1003900020 10,For the manufacture of malt,"- - ",10,03,90,00,20,10
1003900020 80,"with the following quality criteria: - specific weight 60,5 kg/hl or more, - damaged grains 1|%  or less, - moisture content 13,5|% or less, - sound, fair and merchantable barley 96|% or more, to be used for the manufacture of beer aged in vats containing beechwood ","- - - ",10,03,90,00,20,80
1003900030 80,Other,"- - - ",10,03,90,00,30,80
1003900090 80,Other,"- - ",10,03,90,00,90,80
1005900020 80,"Flint maize of specific weight equal to or more than 75,5 kg/hl, with a vitreous grain content equal to or more than 92% by weight and with a maximum flotation index 26 and intended for processing","- - ",10,05,90,00,20,80
1005900090 80,Other,"- - ",10,05,90,00,90,80
1006201713 10,Aromatic rice,"- - - - - ",10,06,20,17,13,10
1006201713 20,Basmati rice,"- - - - - - ",10,06,20,17,13,20
1006201713 80,"Of the varieties Basmati 370, Basmati 386 (India), Type-3 (Dehradun) (India), Taraori Basmati (HBC-19) (India), Basmati 217 (India), Ranbir Basmati (India), Kernel (Basmati) (Pakistan), Pusa Basmati, Super Basmati","- - - - - - - ",10,06,20,17,13,80
1006201718 80,Other,"- - - - - - - ",10,06,20,17,18,80
1006201791 80,Other,"- - - - - - ",10,06,20,17,91,80
1006201799 80,Other,"- - - - - ",10,06,20,17,99,80
1006209813 10,Aromatic rice,"- - - - - ",10,06,20,98,13,10
1006209813 20,Basmati rice,"- - - - - - ",10,06,20,98,13,20
1006209813 80,"Of the varieties Basmati 370, Basmati 386 (India), Type-3 (Dehradun) (India), Taraori Basmati (HBC-19) (India), Basmati 217 (India), Ranbir Basmati (India), Kernel (Basmati) (Pakistan), Pusa Basmati, Super Basmati","- - - - - - - ",10,06,20,98,13,80
1006209818 80,Other,"- - - - - - - ",10,06,20,98,18,80
1006209891 80,Other,"- - - - - - ",10,06,20,98,91,80
1006209899 80,Other,"- - - - - ",10,06,20,98,99,80
1006302110 80,In immediate packings of a net content not exceeding 5|kg,"- - - - - ",10,06,30,21,10,80
1006302120 80,In immediate packings of a net content exceeding 5|kg but not exceeding 20|kg,"- - - - - ",10,06,30,21,20,80
1006302190 80,Other,"- - - - - ",10,06,30,21,90,80
1006302310 80,In immediate packings of a net content not exceeding 5|kg,"- - - - - ",10,06,30,23,10,80
1006302320 80,In immediate packings of a net content exceeding 5|kg but not exceeding 20|kg,"- - - - - ",10,06,30,23,20,80
1006302390 80,Other,"- - - - - ",10,06,30,23,90,80
1006302510 80,In immediate packings of a net content not exceeding 5|kg,"- - - - - - ",10,06,30,25,10,80
1006302520 80,In immediate packings of a net content exceeding 5|kg but not exceeding 20|kg,"- - - - - - ",10,06,30,25,20,80
1006302590 80,Other,"- - - - - - ",10,06,30,25,90,80
1006302712 10,In immediate packings of a net content not exceeding 5|kg,"- - - - - - ",10,06,30,27,12,10
1006302712 20,Aromatic rice,"- - - - - - - ",10,06,30,27,12,20
1006302712 80,Basmati rice,"- - - - - - - - ",10,06,30,27,12,80
1006302714 80,Other,"- - - - - - - - ",10,06,30,27,14,80
1006302716 80,Other,"- - - - - - - ",10,06,30,27,16,80
1006302722 10,In immediate packings of a net content exceeding 5|kg but not exceeding 20|kg,"- - - - - - ",10,06,30,27,22,10
1006302722 20,Aromatic rice,"- - - - - - - ",10,06,30,27,22,20
1006302722 80,Basmati rice,"- - - - - - - - ",10,06,30,27,22,80
1006302724 80,Other,"- - - - - - - - ",10,06,30,27,24,80
1006302726 80,Other,"- - - - - - - ",10,06,30,27,26,80
1006302792 10,Other,"- - - - - - ",10,06,30,27,92,10
1006302792 20,Aromatic rice,"- - - - - - - ",10,06,30,27,92,20
1006302792 80,Basmati rice,"- - - - - - - - ",10,06,30,27,92,80
1006302794 80,Other,"- - - - - - - - ",10,06,30,27,94,80
1006302796 80,Other,"- - - - - - - ",10,06,30,27,96,80
1006304210 80,In immediate packings of a net content not exceeding 5|kg,"- - - - - ",10,06,30,42,10,80
1006304220 80,In immediate packings of a net content exceeding 5|kg but not exceeding 20|kg,"- - - - - ",10,06,30,42,20,80
1006304290 80,Other,"- - - - - ",10,06,30,42,90,80
1006304410 80,In immediate packings of a net content not exceeding 5|kg,"- - - - - ",10,06,30,44,10,80
1006304420 80,In immediate packings of a net content exceeding 5|kg but not exceeding 20|kg,"- - - - - ",10,06,30,44,20,80
1006304490 80,Other,"- - - - - ",10,06,30,44,90,80
1006304610 80,In immediate packings of a net content not exceeding 5|kg,"- - - - - - ",10,06,30,46,10,80
1006304620 80,In immediate packings of a net content exceeding 5|kg but not exceeding 20|kg,"- - - - - - ",10,06,30,46,20,80
1006304690 80,Other,"- - - - - - ",10,06,30,46,90,80
1006304812 10,In immediate packings of a net content not exceeding 5|kg,"- - - - - - ",10,06,30,48,12,10
1006304812 20,Aromatic rice,"- - - - - - - ",10,06,30,48,12,20
1006304812 80,Basmati rice,"- - - - - - - - ",10,06,30,48,12,80
1006304814 80,Other,"- - - - - - - - ",10,06,30,48,14,80
